,gameKey,playID,player,time,x,y,s,a,dis,o,dir,event,game_play,snap,isSnap,team,snap_offset,est_frame
130961,57783,3374,H56,2018-12-16 20:22:29+00:00,51.31,22.73,0.0,0.0,0.01,25.0,95.21,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.5,-679
130962,57783,3374,H56,2018-12-16 20:22:29.099000+00:00,51.31,22.73,0.0,0.0,0.0,24.28,104.78,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.401,-673
130963,57783,3374,H56,2018-12-16 20:22:29.200000+00:00,51.3,22.72,0.0,0.0,0.0,23.52,118.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.3,-667
130964,57783,3374,H56,2018-12-16 20:22:29.299000+00:00,51.3,22.72,0.0,0.0,0.0,22.53,140.27,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.201,-661
130965,57783,3374,H56,2018-12-16 20:22:29.400000+00:00,51.3,22.72,0.0,0.0,0.0,22.53,149.98,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.1,-655
130966,57783,3374,H56,2018-12-16 20:22:29.500000+00:00,51.3,22.72,0.0,0.0,0.0,22.53,174.09,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-11.0,-649
130967,57783,3374,H56,2018-12-16 20:22:29.599000+00:00,51.28,22.72,0.02,0.55,0.02,21.07,256.71,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.901,-643
130968,57783,3374,H56,2018-12-16 20:22:29.700000+00:00,51.24,22.71,0.22,2.34,0.05,18.55,258.78,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.8,-637
130969,57783,3374,H56,2018-12-16 20:22:29.799000+00:00,51.12,22.69,0.54,2.79,0.11,15.73,260.27,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.701,-631
130970,57783,3374,H56,2018-12-16 20:22:29.900000+00:00,50.98,22.67,0.85,2.68,0.14,12.88,261.34,huddle_break_offense,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.6,-625
130971,57783,3374,H56,2018-12-16 20:22:30+00:00,50.82,22.65,1.11,2.16,0.16,9.97,261.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.5,-619
130972,57783,3374,H56,2018-12-16 20:22:30.099000+00:00,50.64,22.63,1.34,1.66,0.18,6.39,262.8,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.401,-613
130973,57783,3374,H56,2018-12-16 20:22:30.200000+00:00,50.44,22.62,1.52,1.18,0.2,356.6,264.46,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.3,-607
130974,57783,3374,H56,2018-12-16 20:22:30.299000+00:00,50.26,22.61,1.62,0.69,0.18,333.16,264.85,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.201,-601
130975,57783,3374,H56,2018-12-16 20:22:30.400000+00:00,50.08,22.6,1.67,0.22,0.18,300.85,265.27,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.1,-595
130976,57783,3374,H56,2018-12-16 20:22:30.500000+00:00,49.91,22.59,1.69,0.16,0.17,277.42,265.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-10.0,-589
130977,57783,3374,H56,2018-12-16 20:22:30.599000+00:00,49.73,22.57,1.7,0.17,0.18,264.6,265.36,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.901,-583
130978,57783,3374,H56,2018-12-16 20:22:30.700000+00:00,49.57,22.55,1.7,0.33,0.17,260.8,264.42,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.8,-577
130979,57783,3374,H56,2018-12-16 20:22:30.799000+00:00,49.41,22.53,1.69,0.42,0.16,259.59,263.9,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.701,-571
130980,57783,3374,H56,2018-12-16 20:22:30.900000+00:00,49.25,22.51,1.67,0.52,0.16,259.59,263.34,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.6,-565
130981,57783,3374,H56,2018-12-16 20:22:31+00:00,49.09,22.49,1.63,0.58,0.16,260.23,262.79,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.5,-559
130982,57783,3374,H56,2018-12-16 20:22:31.099000+00:00,48.94,22.47,1.62,0.48,0.16,259.25,262.96,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.401,-553
130983,57783,3374,H56,2018-12-16 20:22:31.200000+00:00,48.79,22.45,1.57,0.52,0.15,259.25,262.63,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.3,-547
130984,57783,3374,H56,2018-12-16 20:22:31.299000+00:00,48.64,22.43,1.53,0.58,0.15,259.89,263.12,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.201,-542
130985,57783,3374,H56,2018-12-16 20:22:31.400000+00:00,48.51,22.41,1.49,0.59,0.14,260.88,262.67,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.1,-535
130986,57783,3374,H56,2018-12-16 20:22:31.500000+00:00,48.37,22.39,1.44,0.62,0.13,261.78,261.36,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-9.0,-529
130987,57783,3374,H56,2018-12-16 20:22:31.599000+00:00,48.25,22.36,1.38,0.68,0.13,262.37,260.65,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.901,-524
130988,57783,3374,H56,2018-12-16 20:22:31.700000+00:00,48.13,22.33,1.32,0.75,0.12,262.37,259.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.8,-517
130989,57783,3374,H56,2018-12-16 20:22:31.799000+00:00,48.03,22.31,1.23,0.82,0.11,262.37,258.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.701,-512
130990,57783,3374,H56,2018-12-16 20:22:31.900000+00:00,47.93,22.29,1.16,0.83,0.1,262.37,259.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.6,-505
130991,57783,3374,H56,2018-12-16 20:22:32+00:00,47.84,22.28,1.07,0.91,0.09,261.19,260.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.5,-499
130992,57783,3374,H56,2018-12-16 20:22:32.099000+00:00,47.76,22.28,0.98,0.92,0.08,261.19,262.6,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.401,-494
130993,57783,3374,H56,2018-12-16 20:22:32.200000+00:00,47.69,22.28,0.88,0.93,0.07,260.17,264.49,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.3,-488
130994,57783,3374,H56,2018-12-16 20:22:32.299000+00:00,47.63,22.28,0.78,0.92,0.06,260.17,265.92,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.201,-482
130995,57783,3374,H56,2018-12-16 20:22:32.400000+00:00,47.58,22.28,0.69,0.9,0.05,259.55,265.1,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.1,-476
130996,57783,3374,H56,2018-12-16 20:22:32.500000+00:00,47.54,22.26,0.57,1.05,0.04,259.55,259.98,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-8.0,-470
130997,57783,3374,H56,2018-12-16 20:22:32.599000+00:00,47.52,22.23,0.47,1.17,0.04,259.55,246.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.901,-464
130998,57783,3374,H56,2018-12-16 20:22:32.700000+00:00,47.51,22.19,0.44,1.16,0.04,259.55,231.16,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.8,-458
130999,57783,3374,H56,2018-12-16 20:22:32.799000+00:00,47.49,22.14,0.46,0.94,0.05,259.55,219.83,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.701,-452
131000,57783,3374,H56,2018-12-16 20:22:32.900000+00:00,47.48,22.09,0.48,0.76,0.06,258.09,209.36,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.6,-446
131001,57783,3374,H56,2018-12-16 20:22:33+00:00,47.47,22.03,0.5,0.49,0.06,257.17,204.06,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.5,-440
131002,57783,3374,H56,2018-12-16 20:22:33.099000+00:00,47.45,21.98,0.51,0.23,0.05,255.68,201.96,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.401,-434
131003,57783,3374,H56,2018-12-16 20:22:33.200000+00:00,47.44,21.94,0.48,0.18,0.04,256.73,199.63,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.3,-428
131004,57783,3374,H56,2018-12-16 20:22:33.299000+00:00,47.43,21.91,0.42,0.44,0.03,258.24,197.18,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.201,-422
131005,57783,3374,H56,2018-12-16 20:22:33.400000+00:00,47.43,21.9,0.33,0.66,0.02,260.14,197.68,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.1,-416
131006,57783,3374,H56,2018-12-16 20:22:33.500000+00:00,47.42,21.89,0.25,0.76,0.01,260.75,203.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-7.0,-410
131007,57783,3374,H56,2018-12-16 20:22:33.599000+00:00,47.4,21.9,0.17,0.86,0.02,260.75,220.76,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.901,-404
131008,57783,3374,H56,2018-12-16 20:22:33.700000+00:00,47.4,21.92,0.11,0.83,0.02,262.03,255.56,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.8,-398
131009,57783,3374,H56,2018-12-16 20:22:33.799000+00:00,47.39,21.94,0.11,0.78,0.02,263.7,304.03,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.701,-392
131010,57783,3374,H56,2018-12-16 20:22:33.900000+00:00,47.38,21.98,0.18,0.68,0.03,265.84,326.02,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.6,-386
131011,57783,3374,H56,2018-12-16 20:22:34+00:00,47.37,22.01,0.24,0.52,0.04,268.51,334.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.5,-380
131012,57783,3374,H56,2018-12-16 20:22:34.099000+00:00,47.36,22.05,0.28,0.37,0.04,271.79,337.49,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.401,-374
131013,57783,3374,H56,2018-12-16 20:22:34.200000+00:00,47.34,22.07,0.27,0.06,0.03,279.04,336.0,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.3,-368
131014,57783,3374,H56,2018-12-16 20:22:34.299000+00:00,47.34,22.09,0.25,0.16,0.02,281.19,338.61,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.201,-362
131015,57783,3374,H56,2018-12-16 20:22:34.400000+00:00,47.33,22.11,0.23,0.28,0.02,281.78,337.84,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.1,-356
131016,57783,3374,H56,2018-12-16 20:22:34.500000+00:00,47.32,22.12,0.19,0.38,0.01,281.78,336.8,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-6.0,-350
131017,57783,3374,H56,2018-12-16 20:22:34.599000+00:00,47.32,22.12,0.15,0.42,0.01,277.04,337.39,line_set,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.901,-344
131018,57783,3374,H56,2018-12-16 20:22:34.700000+00:00,47.32,22.13,0.11,0.39,0.0,271.88,332.86,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.8,-338
131019,57783,3374,H56,2018-12-16 20:22:34.799000+00:00,47.31,22.13,0.09,0.26,0.01,270.68,321.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.701,-332
131020,57783,3374,H56,2018-12-16 20:22:34.900000+00:00,47.31,22.13,0.07,0.19,0.01,270.68,307.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.6,-326
131021,57783,3374,H56,2018-12-16 20:22:35+00:00,47.3,22.13,0.08,0.14,0.01,272.13,297.09,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.5,-320
131022,57783,3374,H56,2018-12-16 20:22:35.099000+00:00,47.29,22.13,0.08,0.06,0.01,280.82,300.87,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.401,-314
131023,57783,3374,H56,2018-12-16 20:22:35.200000+00:00,47.28,22.14,0.09,0.06,0.01,280.82,290.35,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.3,-308
131024,57783,3374,H56,2018-12-16 20:22:35.299000+00:00,47.26,22.13,0.1,0.06,0.02,277.65,278.58,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.201,-302
131025,57783,3374,H56,2018-12-16 20:22:35.400000+00:00,47.27,22.13,0.07,0.05,0.0,279.15,279.04,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.1,-296
131026,57783,3374,H56,2018-12-16 20:22:35.500000+00:00,47.27,22.13,0.04,0.05,0.01,282.48,281.12,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-5.0,-290
131027,57783,3374,H56,2018-12-16 20:22:35.599000+00:00,47.27,22.13,0.05,0.04,0.01,282.48,266.96,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.901,-284
131028,57783,3374,H56,2018-12-16 20:22:35.700000+00:00,47.27,22.12,0.04,0.03,0.01,282.48,246.54,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.8,-278
131029,57783,3374,H56,2018-12-16 20:22:35.799000+00:00,47.27,22.12,0.03,0.03,0.0,283.45,239.05,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.701,-272
131030,57783,3374,H56,2018-12-16 20:22:35.900000+00:00,47.26,22.12,0.03,0.03,0.0,290.81,239.32,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.6,-266
131031,57783,3374,H56,2018-12-16 20:22:36+00:00,47.27,22.12,0.02,0.02,0.01,290.81,236.59,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.5,-260
131032,57783,3374,H56,2018-12-16 20:22:36.099000+00:00,47.27,22.12,0.01,0.02,0.0,290.81,227.94,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.401,-254
131033,57783,3374,H56,2018-12-16 20:22:36.200000+00:00,47.27,22.12,0.01,0.02,0.01,290.81,232.09,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.3,-248
131034,57783,3374,H56,2018-12-16 20:22:36.299000+00:00,47.27,22.12,0.01,0.01,0.0,282.62,215.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.201,-242
131035,57783,3374,H56,2018-12-16 20:22:36.400000+00:00,47.28,22.13,0.0,0.0,0.01,281.75,157.05,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.1,-236
131036,57783,3374,H56,2018-12-16 20:22:36.500000+00:00,47.28,22.13,0.0,0.0,0.0,280.64,188.79,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-4.0,-230
131037,57783,3374,H56,2018-12-16 20:22:36.599000+00:00,47.29,22.14,0.01,0.0,0.02,271.14,70.16,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.901,-224
131038,57783,3374,H56,2018-12-16 20:22:36.700000+00:00,47.31,22.14,0.02,0.01,0.02,254.05,71.6,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.8,-218
131039,57783,3374,H56,2018-12-16 20:22:36.799000+00:00,47.32,22.15,0.02,0.01,0.01,255.57,64.93,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.701,-212
131040,57783,3374,H56,2018-12-16 20:22:36.900000+00:00,47.31,22.15,0.01,0.01,0.0,255.57,68.21,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.6,-206
131041,57783,3374,H56,2018-12-16 20:22:37+00:00,47.32,22.15,0.01,0.01,0.0,254.98,72.02,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.5,-200
131042,57783,3374,H56,2018-12-16 20:22:37.099000+00:00,47.32,22.15,0.01,0.01,0.0,254.98,73.21,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.401,-194
131043,57783,3374,H56,2018-12-16 20:22:37.200000+00:00,47.32,22.15,0.01,0.01,0.0,254.98,68.7,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.3,-188
131044,57783,3374,H56,2018-12-16 20:22:37.299000+00:00,47.32,22.15,0.01,0.01,0.0,270.38,66.3,line_set,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.201,-182
131045,57783,3374,H56,2018-12-16 20:22:37.400000+00:00,47.32,22.15,0.01,0.01,0.0,270.38,65.91,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.1,-176
131046,57783,3374,H56,2018-12-16 20:22:37.500000+00:00,47.32,22.15,0.01,0.01,0.0,250.41,69.17,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-3.0,-170
131047,57783,3374,H56,2018-12-16 20:22:37.599000+00:00,47.32,22.15,0.01,0.01,0.0,250.41,75.29,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.901,-164
131048,57783,3374,H56,2018-12-16 20:22:37.700000+00:00,47.32,22.15,0.01,0.01,0.0,250.41,75.93,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.8,-158
131049,57783,3374,H56,2018-12-16 20:22:37.799000+00:00,47.32,22.15,0.01,0.01,0.0,251.27,76.96,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.701,-152
131050,57783,3374,H56,2018-12-16 20:22:37.900000+00:00,47.32,22.14,0.0,0.0,0.01,251.27,78.41,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.6,-146
131051,57783,3374,H56,2018-12-16 20:22:38+00:00,47.31,22.15,0.0,0.0,0.01,251.27,75.73,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.5,-140
131052,57783,3374,H56,2018-12-16 20:22:38.099000+00:00,47.31,22.15,0.0,0.0,0.0,268.11,70.81,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.401,-134
131053,57783,3374,H56,2018-12-16 20:22:38.200000+00:00,47.31,22.14,0.0,0.0,0.0,248.39,80.61,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.3,-128
131054,57783,3374,H56,2018-12-16 20:22:38.299000+00:00,47.31,22.14,0.0,0.0,0.01,248.39,96.55,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.201,-122
131055,57783,3374,H56,2018-12-16 20:22:38.400000+00:00,47.3,22.13,0.0,0.0,0.01,252.85,114.22,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.1,-116
131056,57783,3374,H56,2018-12-16 20:22:38.500000+00:00,47.3,22.13,0.0,0.0,0.0,252.85,109.05,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-2.0,-110
131057,57783,3374,H56,2018-12-16 20:22:38.599000+00:00,47.3,22.13,0.0,0.0,0.01,254.55,123.99,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.901,-104
131058,57783,3374,H56,2018-12-16 20:22:38.700000+00:00,47.3,22.13,0.0,0.0,0.01,255.31,132.68,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.8,-98
131059,57783,3374,H56,2018-12-16 20:22:38.799000+00:00,47.3,22.12,0.0,0.0,0.0,255.31,141.16,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.701,-92
131060,57783,3374,H56,2018-12-16 20:22:38.900000+00:00,47.3,22.12,0.0,0.0,0.01,256.11,152.58,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.6,-86
131061,57783,3374,H56,2018-12-16 20:22:39+00:00,47.3,22.11,0.0,0.0,0.01,257.03,152.24,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.5,-80
131062,57783,3374,H56,2018-12-16 20:22:39.099000+00:00,47.3,22.11,0.0,0.0,0.0,259.1,157.5,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.401,-74
131063,57783,3374,H56,2018-12-16 20:22:39.200000+00:00,47.29,22.11,0.0,0.0,0.01,259.71,166.53,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.3,-68
131064,57783,3374,H56,2018-12-16 20:22:39.299000+00:00,47.29,22.1,0.0,0.0,0.01,260.58,172.58,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.201,-62
131065,57783,3374,H56,2018-12-16 20:22:39.400000+00:00,47.29,22.1,0.0,0.0,0.0,261.69,176.68,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.1,-56
131066,57783,3374,H56,2018-12-16 20:22:39.500000+00:00,47.29,22.1,0.0,0.0,0.0,262.36,180.01,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-1.0,-50
131067,57783,3374,H56,2018-12-16 20:22:39.599000+00:00,47.28,22.09,0.0,0.0,0.01,261.48,185.67,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.901,-44
131068,57783,3374,H56,2018-12-16 20:22:39.700000+00:00,47.28,22.09,0.0,0.0,0.0,262.4,187.17,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.8,-38
131069,57783,3374,H56,2018-12-16 20:22:39.799000+00:00,47.28,22.09,0.0,0.0,0.0,262.4,189.18,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.701,-32
131070,57783,3374,H56,2018-12-16 20:22:39.900000+00:00,47.28,22.09,0.0,0.0,0.0,261.76,190.54,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.6,-26
131071,57783,3374,H56,2018-12-16 20:22:40+00:00,47.28,22.08,0.0,0.0,0.0,263.39,193.89,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.5,-20
131072,57783,3374,H56,2018-12-16 20:22:40.099000+00:00,47.27,22.08,0.01,0.23,0.0,265.44,246.72,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.401,-14
131073,57783,3374,H56,2018-12-16 20:22:40.200000+00:00,47.26,22.08,0.05,0.43,0.01,265.44,247.26,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.3,-8
131074,57783,3374,H56,2018-12-16 20:22:40.299000+00:00,47.24,22.07,0.11,0.53,0.02,264.67,244.4,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.201,-2
131075,57783,3374,H56,2018-12-16 20:22:40.400000+00:00,47.21,22.06,0.18,0.52,0.03,263.32,246.36,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,-0.1,4
131076,57783,3374,H56,2018-12-16 20:22:40.500000+00:00,47.18,22.04,0.25,0.59,0.04,262.04,248.35,ball_snap,57783_003374,2018-12-16 20:22:40.500000+00:00,True,Home,0.0,10
131077,57783,3374,H56,2018-12-16 20:22:40.599000+00:00,47.15,22.03,0.26,0.29,0.03,260.5,246.52,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.099,16
131078,57783,3374,H56,2018-12-16 20:22:40.700000+00:00,47.12,22.02,0.29,0.18,0.03,256.23,246.32,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.2,22
131079,57783,3374,H56,2018-12-16 20:22:40.799000+00:00,47.09,22.0,0.31,0.06,0.03,251.49,244.33,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.299,28
131080,57783,3374,H56,2018-12-16 20:22:40.900000+00:00,47.07,21.99,0.29,0.15,0.03,247.49,242.14,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.4,34
131081,57783,3374,H56,2018-12-16 20:22:41+00:00,47.05,21.98,0.26,0.27,0.02,242.17,241.8,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.5,40
131082,57783,3374,H56,2018-12-16 20:22:41.099000+00:00,47.05,21.98,0.19,0.5,0.01,236.63,249.42,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.599,46
131083,57783,3374,H56,2018-12-16 20:22:41.200000+00:00,47.03,21.99,0.17,0.53,0.02,231.01,269.74,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.7,52
131084,57783,3374,H56,2018-12-16 20:22:41.299000+00:00,47.02,22.02,0.18,0.62,0.03,227.07,294.88,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.799,58
131085,57783,3374,H56,2018-12-16 20:22:41.400000+00:00,47.0,22.06,0.25,0.78,0.04,223.5,316.49,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,0.9,64
131086,57783,3374,H56,2018-12-16 20:22:41.500000+00:00,46.98,22.11,0.34,0.9,0.05,221.25,327.79,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.0,70
131087,57783,3374,H56,2018-12-16 20:22:41.599000+00:00,46.95,22.17,0.46,0.94,0.07,220.23,332.37,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.099,76
131088,57783,3374,H56,2018-12-16 20:22:41.700000+00:00,46.91,22.25,0.6,0.94,0.09,218.46,333.09,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.2,82
131089,57783,3374,H56,2018-12-16 20:22:41.799000+00:00,46.86,22.34,0.75,0.92,0.11,216.13,332.4,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.299,88
131090,57783,3374,H56,2018-12-16 20:22:41.900000+00:00,46.79,22.44,0.9,0.97,0.12,213.8,329.67,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.4,94
131091,57783,3374,H56,2018-12-16 20:22:42+00:00,46.72,22.54,1.02,1.01,0.12,212.95,327.62,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.5,100
131092,57783,3374,H56,2018-12-16 20:22:42.099000+00:00,46.62,22.66,1.19,1.09,0.16,212.0,324.58,handoff,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.599,106
131093,57783,3374,H56,2018-12-16 20:22:42.200000+00:00,46.51,22.79,1.35,1.19,0.17,211.3,321.49,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.7,112
131094,57783,3374,H56,2018-12-16 20:22:42.299000+00:00,46.38,22.92,1.51,1.07,0.18,210.56,319.34,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.799,118
131095,57783,3374,H56,2018-12-16 20:22:42.400000+00:00,46.25,23.05,1.63,0.89,0.19,210.56,317.9,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,1.9,124
131096,57783,3374,H56,2018-12-16 20:22:42.500000+00:00,46.11,23.18,1.71,0.61,0.19,211.14,316.69,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,2.0,130
131097,57783,3374,H56,2018-12-16 20:22:42.599000+00:00,45.98,23.33,1.78,0.22,0.2,213.63,317.28,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,2.099,136
131098,57783,3374,H56,2018-12-16 20:22:42.700000+00:00,45.85,23.46,1.85,0.16,0.19,216.4,317.08,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,2.2,142
131099,57783,3374,H56,2018-12-16 20:22:42.799000+00:00,45.73,23.6,1.87,0.13,0.18,218.78,317.48,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,2.299,148
131100,57783,3374,H56,2018-12-16 20:22:42.900000+00:00,45.61,23.74,1.87,0.15,0.19,224.78,317.82,,57783_003374,2018-12-16 20:22:40.500000+00:00,False,Home,2.4,154
